,company,Founded Date,website,Headquarters Location,Industry Groups,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,age,founding_year,org_uuid,snapshot_in_window
618,Maximal Learning,2023-01-01,https://www.maximallearning.com,"Bellevue, Washington, United States","Artificial Intelligence, Data and Analytics, Education, Science and Engineering, Software",1.0,Seed,2023-05-31,5700000.0,Seed,5700000.0,Private,,,,,,0,2023,4619,False
623,Prometheus Materials,2021-01-01,https://www.prometheusmaterials.com,"Boulder, Colorado, United States","Manufacturing, Real Estate, Science and Engineering, Sustainability",1.0,Early Stage Venture,2022-04-12,8000000.0,Series A,8000000.0,Private,,,,,,2,2021,4620,False
625,NextStep,2018-01-01,https://www.nextstep.com,"Seattle, Washington, United States","Administrative Services, Education",5.0,Early Stage Venture,2021-10-20,3300000.0,Series A,15550000.0,Private,,,,,,5,2018,4621,False
628,Sylva,2018-01-01,https://www.withsylva.com/,"New York, New York, United States","Community and Lifestyle, Internet Services",2.0,,2023-04-17,5670995.0,Venture - Series Unknown,10325978.0,Private,,,,,,5,2018,4622,False
629,Clean Crop Technologies,2019-01-01,https://cleancroptech.com/,"Haydenville, Massachusetts, United States","Agriculture and Farming, Food and Beverage, Professional Services",4.0,Early Stage Venture,2022-12-24,2617000.0,Debt Financing,11367000.0,Private,,,,,,4,2019,4623,False
631,Voyant Photonics,2018-04-25,https://voyantphotonics.com/,"New York, New York, United States","Hardware, Information Technology, Transportation",4.0,Early Stage Venture,2023-07-25,3193224.0,Debt Financing,22893224.0,Private,,,,,,5,2018,4624,False
635,Key Data Dashboard™,2018-01-01,https://www.keydatadashboard.com/,"Santa Rosa Beach, Florida, United States","Community and Lifestyle, Data and Analytics, Design, Information Technology, Real Estate, Software, Travel and Tourism",3.0,Early Stage Venture,2022-07-30,5000000.0,Debt Financing,12400000.0,Private,,,,,,5,2018,4625,False
638,TENYX,2021-06-15,http://www.tenyx.com,"Palo Alto, California, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",1.0,Seed,2022-05-10,15000000.0,Seed,15000000.0,Private,,,,,,2,2021,4626,False
643,Dopt,2021-09-14,https://dopt.com,"Oakland, California, United States","Other, Software",1.0,Seed,2022-09-21,5100000.0,Seed,5100000.0,Private,,,0.0,1.0,,2,2021,4627,False
644,ElectricFish,2019-12-07,http://www.electricfish.co,"Fremont, California, United States","Energy, Sustainability, Transportation",8.0,Seed,2023-02-16,,Non-equity Assistance,2626000.0,Private,,,6.0,0.0,,4,2019,4628,False
645,Voyager Portal,2018-01-01,https://www.voyagerportal.com/,"Houston, Texas, United States",Software,4.0,Early Stage Venture,2021-12-01,8400000.0,Series A,10210460.0,Private,,,0.0,2.0,,5,2018,4629,False
647,Great Bay Renewables,2018-01-01,https://www.greatbayrenewables.com,"Portsmouth, New Hampshire, United States","Energy, Financial Services, Lending and Investments, Sustainability",1.0,,2023-10-31,177995824.0,Debt Financing,177995825.0,Private,,,,,,5,2018,4630,False
655,Foro,2019-04-01,https://www.foro.io,"Charlotte, North Carolina, United States","Financial Services, Lending and Investments",2.0,,2023-03-21,3999999.0,Venture - Series Unknown,11999999.0,Private,,,,,,4,2019,4631,False
656,Istari,2022-01-01,https://www.istaridigital.com,"Cambridge, Massachusetts, United States",Software,1.0,Seed,2023-02-13,13000000.0,Seed,13000000.0,Private,,,,,,1,2022,4632,False
657,Bacon,2018-07-01,http://www.bacon.work,"Provo, Utah, United States","Administrative Services, Apps, Information Technology, Software",4.0,Early Stage Venture,2022-08-04,8886773.0,Series A,15886773.0,Private,,,0.0,1.0,,5,2018,4633,False
661,Elastio Software,2020-01-01,https://elastio.com/,"Reston, Virginia, United States",,2.0,Early Stage Venture,2023-06-14,18000000.0,Series A,18000000.0,Private,,,,,,3,2020,4634,False
665,Qualytics,2020-01-01,https://qualytics.co,"Baltimore, Maryland, United States","Data and Analytics, Information Technology, Software",2.0,Seed,2022-12-22,2500000.0,Seed,5460000.0,Private,,,,,,3,2020,4635,False
672,Nebulon,2018-01-01,https://nebulon.com/,"Fremont, California, United States","Information Technology, Internet Services, Software",3.0,Early Stage Venture,2021-01-01,,Series B,18323999.0,Private,,,1.0,5.0,Computing; Calculating,5,2018,4636,False
684,Pixie,2018-07-01,https://pixielabs.ai/,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Software",1.0,Early Stage Venture,2020-10-01,9150000.0,Series A,9150000.0,Private,,,,,,5,2018,4637,False
688,Hyer,2018-01-01,https://www.gohyer.com/,"Grosse Pointe Farms, Michigan, United States","Apps, Community and Lifestyle, Internet Services, Mobile, Software",1.0,Early Stage Venture,2021-06-02,10115219.0,Series A,10115219.0,Private,,,,,,5,2018,4638,False
691,Fantix,2022-01-01,https://www.fantix.ai,"Nyack, New York, United States","Information Technology, Internet Services",1.0,Seed,2023-10-10,1600000.0,Seed,1600000.0,Private,,,,,,1,2022,4639,False
692,Tortoise,2019-01-01,https://www.tortoise.dev/,"Mountain View, California, United States","Consumer Electronics, Hardware, Software",5.0,,2021-04-21,8286577.0,Venture - Series Unknown,11086577.0,Private,,,0.0,0.0,,4,2019,4640,False
694,AlienSwap,2022-01-01,https://alienswap.xyz,"New York, New York, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",1.0,Early Stage Venture,2023-05-03,12000000.0,Series A,12000000.0,Private,,,,,,1,2022,4641,False
709,Paces,2022-01-15,https://paces.com,"Brooklyn, New York, United States","Administrative Services, Energy, Natural Resources, Other, Sustainability",1.0,Seed,2022-06-02,2800000.0,Seed,2800000.0,Private,,,,,,1,2022,4642,False
715,Gig and Take,2021-08-01,https://www.gigandtake.com/,"Mechanicsburg, Pennsylvania, United States","Information Technology, Manufacturing, Software, Transportation",2.0,Seed,2022-09-22,1500000.0,Pre-Seed,1500000.0,Private,,,,,,2,2021,4643,False
718,LandTrust,2019-01-01,https://www.landtrust.com,"Bozeman, Montana, United States","Commerce and Shopping, Sports, Sustainability",6.0,Early Stage Venture,2022-12-15,6792248.0,Series A,9008248.0,Private,,,0.0,2.0,,4,2019,4644,False
720,Multiscale Technologies,2020-01-30,https://multiscale.tech,"Atlanta, Georgia, United States","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",3.0,,2022-10-04,5236975.0,Venture - Series Unknown,6286975.0,Private,,,0.0,0.0,Computing; Calculating,3,2020,4645,False
724,Avalanche,2018-01-01,https://www.avax.network,"Brooklyn, New York, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",6.0,,2023-06-05,,Secondary Market,,Private,,,,,,5,2018,4646,False
725,Recapped,2018-04-01,https://www.recapped.io/,"New York, New York, United States","Information Technology, Other, Software",3.0,Seed,2021-07-19,6300000.0,Seed,6400000.0,Private,,,0.0,2.0,,5,2018,4647,False
726,Calixa,2020-01-01,https://calixa.io,"San Francisco, California, United States","Data and Analytics, Other, Software",2.0,Early Stage Venture,2021-11-09,12000000.0,Series A,16250000.0,Private,,,,,,3,2020,4648,False
733,Aro Homes,2021-06-01,https://www.aro.homes,"San Francisco, California, United States",Real Estate,1.0,Early Stage Venture,2022-11-03,21000000.0,Series A,21000000.0,Private,,,,,,2,2021,4649,False
736,Viably,2021-10-18,https://www.runviably.com,"Cary, North Carolina, United States","Commerce and Shopping, Financial Services, Internet Services, Other, Software",2.0,Seed,2023-11-02,50000000.0,Debt Financing,71000000.0,Private,,,,,,2,2021,4650,False
737,Across Protocol,2022-01-01,https://across.to/,"Chicago, Illinois, United States",,1.0,,2022-11-24,10000000.0,Venture - Series Unknown,10000000.0,Private,,,,,,1,2022,4651,False
740,Parkade,2018-01-01,https://parkade.com,"San Francisco, California, United States","Apps, Software",1.0,Seed,2022-06-09,6659998.0,Seed,6659998.0,Private,,,,,,5,2018,4652,False
743,IgGenix,2019-01-01,https://iggenix.com,"San Francisco, California, United States","Biotechnology, Health Care, Science and Engineering",4.0,Early Stage Venture,2023-02-06,40000000.0,Series B,75000000.0,Private,,,7.0,0.0,Organic Chemistry,4,2019,4653,False
744,Legacy Corporate Lending,2023-01-01,https://legacycorporatelending.com/,"Plano, Texas, United States",,1.0,M&A,2023-10-24,100000000.0,Debt Financing,100000000.0,Private,,,0.0,0.0,,0,2023,4654,False
748,Scope,2019-01-01,https://www.scopeinc.com,"San Francisco, California, United States","Information Technology, Software",2.0,Seed,2021-02-09,2250000.0,Seed,3350000.0,Private,,,,,,4,2019,4655,False
749,LIT Videobooks,2018-01-01,https://litvideobooks.com/home,"New York, New York, United States","Community and Lifestyle, Education, Media and Entertainment, Software",2.0,,2022-11-17,,Venture - Series Unknown,5000000.0,Private,,,,,,5,2018,4656,False
750,Quiver Quantitative,2020-02-01,https://www.quiverquant.com,"Spring Green, Wisconsin, United States","Data and Analytics, Design, Financial Services, Information Technology, Lending and Investments, Software",3.0,Seed,2022-03-02,2000000.0,Seed,2625000.0,Private,,,,,,3,2020,4657,False
751,Vevo Therapeutics,2022-01-01,https://www.vevo.ai,"San Francisco, California, United States","Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",1.0,Seed,2022-12-08,12000000.0,Seed,12000000.0,Private,,,0.0,0.0,,1,2022,4658,False
756,Webacy,2021-01-01,https://www.webacy.co/,"San Francisco, California, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",2.0,Seed,2023-02-07,4000000.0,Seed,5000000.0,Private,,,0.0,0.0,Computing; Calculating,2,2021,4659,False
767,Buidler DAO,2022-01-01,https://buidlerdao.xyz,"Brooklyn, New York, United States","Blockchain and Cryptocurrency, Financial Services, Payments, Software",1.0,Seed,2023-08-28,2000000.0,Seed,2000000.0,Private,,,,,,1,2022,4660,False
769,Barti,2021-11-21,https://www.barti.com,"San Francisco, California, United States","Health Care, Software",1.0,,2022-11-28,4500000.0,Venture - Series Unknown,4500000.0,Private,,,0.0,0.0,,2,2021,4661,False
770,PANTASTIC,2020-01-01,https://pantastic.com/,"Palo Alto, California, United States",Commerce and Shopping,1.0,Seed,2020-08-19,2300000.0,Seed,2300000.0,Private,,,,,,3,2020,4662,False
774,Tymely AI,2021-01-01,https://www.tymely.ai,"New York, New York, United States","Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Other, Professional Services, Science and Engineering, Software",1.0,Seed,2022-09-23,7000000.0,Seed,7000000.0,Private,,,,,,2,2021,4663,False
775,Fable,2018-11-17,https://www.fable.app/,"New York, New York, United States","Information Technology, Software",2.0,Early Stage Venture,2021-12-07,15000000.0,Series A,19400000.0,Private,,,,,,5,2018,4664,False
778,Nym,2018-01-01,https://nym.health,"New York, New York, United States","Biotechnology, Data and Analytics, Hardware, Health Care, Information Technology, Science and Engineering, Software",3.0,Early Stage Venture,2021-07-27,25000000.0,Series A,47500000.0,Private,,,,,,5,2018,4665,False
782,Onomy Protocol,2022-01-01,https://onomy.io,"Casper, Wyoming, United States",,2.0,,2022-11-24,10000000.0,Venture - Series Unknown,10000000.0,Private,,,,,,1,2022,4666,False
785,Endera,2019-01-04,https://www.enderamotors.com,"San Diego, California, United States","Sustainability, Transportation",1.0,,2022-08-18,20439000.0,Venture - Series Unknown,20439000.0,Private,,,,,,4,2019,4667,False
786,Pry Financials,2019-01-01,http://www.pry.co,"San Francisco, California, United States","Data and Analytics, Financial Services",3.0,M&A,2021-08-23,4200000.0,Seed,4200000.0,Private,,,,,,4,2019,4668,False
788,Ugami,2021-01-01,https://www.ugami.com,"Miami, Florida, United States","Financial Services, Gaming, Lending and Investments, Payments, Software",3.0,,2023-07-05,,Venture - Series Unknown,4800000.0,Private,,,,,,2,2021,4669,False
792,Preveta,2018-06-22,http://www.preveta.com,"Los Angeles, California, United States","Data and Analytics, Health Care, Information Technology",5.0,,2022-12-20,6250000.0,Venture - Series Unknown,8520000.0,Private,,,,,,5,2018,4670,False
793,PipeDreams,2020-01-01,https://www.pipedreams.com,"Alameda, California, United States","Information Technology, Internet Services, Other, Real Estate",3.0,Seed,2022-11-10,,Pre-Seed,10154994.0,Private,,,,,,3,2020,4671,False
798,Cysiv,2018-01-01,https://www.cysiv.com/,"Irving, Texas, United States","Information Technology, Privacy and Security, Software",1.0,M&A,2020-02-12,26000000.0,Series A,26000000.0,Private,,,,,,5,2018,4672,False
801,Mycocycle,2018-10-12,https://mycocycle.com/,"Bolingbrook, Illinois, United States","Agriculture and Farming, Biotechnology, Manufacturing, Science and Engineering, Sustainability",4.0,Seed,2023-05-09,2200000.0,Seed,2829353.0,Private,,,,,,5,2018,4673,False
803,RoadFlex,2021-01-01,https://www.roadflex.com/,"San Francisco, California, United States","Financial Services, Payments, Transportation",2.0,Early Stage Venture,2022-04-01,15000000.0,Series A,19000000.0,Private,,,,,,2,2021,4674,False
808,Health In Her HUE,2018-08-16,https://healthinherhue.com,"New York, New York, United States","Community and Lifestyle, Health Care",6.0,Seed,2023-09-12,,Seed,1000000.0,Private,,,0.0,2.0,,5,2018,4675,False
809,Aegirbio,2019-01-01,https://aegirbio.com/,"La Jolla, California, United States","Biotechnology, Science and Engineering",1.0,,2023-10-06,1200000.0,Grant,1200000.0,Private,,,,,,4,2019,4676,False
816,Pliable,2023-01-01,https://www.pliable.co,"San Francisco, California, United States",Software,1.0,Seed,2023-09-19,2500000.0,Seed,2500000.0,Private,,,,,,0,2023,4677,False
819,Keep Financial,2022-01-01,https://www.keepfinancial.com,"Boston, Massachusetts, United States",Financial Services,1.0,Seed,2022-05-18,9000000.0,Seed,9000000.0,Private,,,,,,1,2022,4678,False
821,INCOG BioPharma,2020-06-01,http://www.incogbiopharma.com/,"Fishers, Indiana, United States","Biotechnology, Health Care, Manufacturing, Science and Engineering",4.0,,2022-05-10,14999250.0,Venture - Series Unknown,43766250.0,Private,,,,,,3,2020,4679,False
823,Agile Space Industries,2019-01-01,http://agilespaceindustries.com,"Durango, Colorado, United States","Manufacturing, Science and Engineering, Transportation",3.0,Seed,2023-06-23,13000000.0,Seed,18140000.0,Private,,,1.0,1.0,Hot-Gas Or Combustion-Product Engine Plants,4,2019,4680,False
827,OneAdvisory,2022-01-01,https://www.oneadvisory.co/,"Miami, Florida, United States",Financial Services,2.0,Seed,2023-07-11,4300000.0,Seed,6900000.0,Private,,,,,,1,2022,4681,False
829,Toonsutra,2021-01-01,https://toonsutra.com/,"Beverly Hills, California, United States","Apps, Consumer Goods, Media and Entertainment, Software",2.0,,2023-10-03,,Venture - Series Unknown,1100000.0,Private,,,,,,2,2021,4682,False
833,MedaSystems,2021-01-01,https://medasystems.com/,"Menlo Park, California, United States","Biotechnology, Health Care, Science and Engineering, Software",2.0,Seed,2023-10-12,,Seed,1500000.0,Private,,,,,,2,2021,4683,False
835,Visus Therapeutics,2019-01-01,https://www.visustx.com/,"Seattle, Washington, United States","Biotechnology, Health Care, Science and Engineering",2.0,Early Stage Venture,2021-08-10,20000000.0,Debt Financing,56000000.0,Private,,,11.0,7.0,Medical Or Veterinary Science; Hygiene,4,2019,4684,False
836,Meru,2023-01-01,https://www.usemeru.com,"San Francisco, California, United States","Apps, Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",1.0,Seed,2023-05-01,2700000.0,Pre-Seed,2700000.0,Private,,,,,,0,2023,4685,False
837,Rivia Health,2018-02-26,https://riviahealth.com/,"Phoenix, Arizona, United States","Financial Services, Health Care, Mobile, Payments, Software",6.0,Seed,2023-04-01,1560000.0,Seed,6635000.0,Private,,,2.0,0.0,,5,2018,4686,False
840,Aerialoop Corp,2020-11-25,http://www.aerialoop.com,"Miami, Florida, United States","Consumer Electronics, Consumer Goods, Hardware, Science and Engineering, Software, Transportation",3.0,Early Stage Venture,2023-10-01,2500000.0,Series A,5550000.0,Private,,,,,,3,2020,4687,False
846,Veloce Energy,2020-05-04,https://www.veloceenergy.com,"Los Angeles, California, United States","Energy, Software, Transportation",6.0,Early Stage Venture,2023-04-06,,Series A,6500000.0,Private,,,2.0,0.0,,3,2020,4688,False
